## source: http://pathways.mcdb.ucla.edu/algal/id_conversion.html
JGI_v5.3.1_ID	JGI_v5.5_ID
g11701	Cre11.g467771.t1.1
g13564	N/A
g915	N/A
g15440	N/A
g16284	N/A
g1047	N/A
g2108	N/A
g17687	N/A
g10353	N/A
g6499	N/A
g15304	Cre15.g634701.t1.1
g2933	Cre03.g145367.t1.1
g8745	Cre08.g373341.t1.1
g13554	N/A
g1592	N/A
g17436	N/A
g17515	N/A
g1912	Cre02.g095139.t1.1
g15274	Cre14.g633550.t1.2
g13033	N/A
g5834	N/A
g11099	Cre10.g451800.t1.2
g6281	Cre06.g278136.t1.1
g8312	N/A
g11191	N/A
g9063	N/A
g12236	N/A
g8969	Cre08.g381100.t1.1
g9163	Cre09.g404700.t1.1
g13109	N/A
g8427	N/A
g7140	N/A
g4839	N/A
g434	Cre01.g018400.t1.1
g879	N/A
g17345	N/A
g4378	Cre03.g201327.t2.1, Cre03.g201327.t1.1
g12475	N/A
g17731	Cre17.g733702.t1.1
g4459	Cre03.g210177.t1.1
g5226	N/A
g8617	N/A
g15098	N/A
g136	N/A
g3135	N/A
g14002	N/A
g17232	Cre17.g711526.t1.1
g2880	Cre03.g144324.t1.1
g13928	N/A
g11244	N/A
g5081	Cre05.g233602.t1.1
g1489	Cre02.g081350.t1.1
g1904	Cre02.g095131.t1.1
g17101	N/A
g5137	N/A
g17011	N/A
g12211	N/A
g17459	Cre17.g721600.t1.1
g15810	N/A
g16156	Cre16.g684861.t1.1
g4762	N/A
g16711	Cre16.g673393.t1.1, Cre16.g673393.t2.1
g11511	Cre11.g467581.t2.1, Cre11.g467581.t1.1
g13610	N/A
g16531	N/A
g13419	N/A
g16036	N/A
g16753	Cre16.g677877.t1.1
g13925	N/A
g5799	N/A
g3833	N/A
g11247	N/A
g9646	Cre09.g389615.t1.1
g3778	N/A
g9532	N/A
g16386	N/A
g16741	Cre16.g676645.t1.1
g2531	N/A
g11376	N/A
g5482	N/A
g1324	N/A
g13847	N/A
g5952	N/A
g12260	N/A
g17556	N/A
g8	N/A
g9493	Cre09.g390152.t1.1
g9871	Cre09.g397697.t1.1
g13497	N/A
g5979	N/A
g5939	N/A
g15238	N/A
g8667	N/A
g2698	Cre02.g141266.t1.1
g726	N/A
g5197	N/A
g14094	N/A
g6537	N/A
g14386	N/A
g15260	N/A
g388	N/A
g1617	N/A
g1476	N/A
g11496	Cre11.g467567.t1.1
g6478	Cre06.g278585.t1.2
g11430	Cre10.g466350.t1.1
g4576	Cre04.g217945.t2.1, Cre04.g217945.t1.1, Cre04.g217945.t3.1
g13034	Cre12.g529376.t1.1
g9747	Cre09.g393173.t1.1
g6187	N/A
g1981	Cre02.g097334.t2.1, Cre02.g097334.t1.1
g14876	N/A
g3786	N/A
g13196	N/A
g15476	N/A
g12281	N/A
g2471	N/A
g12617	N/A
g15646	Cre16.g691754.t1.1
g6514	N/A
g12980	N/A
g11189	N/A
g10797	N/A
g10060	N/A
g11618	Cre11.g467688.t1.1, Cre11.g467688.t2.1
g603	N/A
g918	Cre01.g041000.t1.1
g7654	N/A
g9029	N/A
g10872	N/A
g7327	N/A
g14360	Cre13.g585026.t1.1
g12863	N/A
g597	Cre01.g025983.t1.1
g10166	Cre09.g410332.t1.2
g7486	N/A
g9573	Cre09.g386949.t1.1
g5237	Cre05.g244850.t1.2
g471	N/A
g222	N/A
g9252	N/A
g12142	Cre12.g495952.t1.1
g1649	Cre02.g088551.t1.1
g8586	Cre08.g366450.t1.2
g3049	N/A
g9548	N/A
g4079	N/A
g10230	Cre09.g413123.t1.1
g12302	N/A
g6541	N/A
g4928	N/A
g9152	N/A
g1375	N/A
g5767	N/A
g13642	N/A
g1435	Cre02.g078912.t1.1
g2484	N/A
g15482	Cre15.g642050.t1.2
g2267	N/A
g3291	N/A
g6447	Cre06.g278288.t1.1
g10965	N/A
g8550	N/A
g4523	Cre04.g217240.t1.1
g5765	Cre06.g256526.t1.1
g5471	N/A
g8462	N/A
g6366	Cre06.g278224.t1.1
g1683	N/A
g16314	N/A
g6530	N/A
g8422	N/A
g8192	N/A
g5624	N/A
g14025	N/A
g15270	N/A
g11865	N/A
g15547	N/A
g7743	N/A
g13942	N/A
g219	N/A
g8301	N/A
g15659	N/A
g6837	Cre06.g295376.t1.1
g10958	Cre10.g445395.t1.1
g12383	Cre12.g508644.t1.1
g2140	N/A
g6235	Cre06.g278091.t1.1
g7251	N/A
g3696	N/A
g7482	N/A
g8186	N/A
g1225	Cre01.g055412.t1.1
g12492	N/A
g112	N/A
g12652	N/A
g8946	N/A
g10476	N/A
g17726	Cre17.g733425.t1.1
g1302	N/A
g12323	N/A
g13742	N/A
g5915	N/A
g13201	N/A
g784	N/A
g15311	Cre15.g634913.t1.1
g10416	N/A
g10124	N/A
g16058	N/A
g13734	Cre12.g541904.t1.2
g10840	N/A
g9322	Cre09.g398051.t1.1
g16838	Cre16.g687294.t1.1
g17661	N/A
g7409	N/A
g2019	Cre02.g099251.t1.1
g17539	N/A
g3358	N/A
g8199	N/A
g5761	N/A
g7835	N/A
g6402	Cre06.g278261.t1.1
g15763	N/A
g13832	N/A
g16375	N/A
g9668	Cre09.g390430.t1.1
g13276	Cre12.g539209.t2.1, Cre12.g539209.t1.1
g9568	N/A
g6107	N/A
g15501	N/A
g3091	N/A
g6568	N/A
g904	Cre01.g040476.t1.1
g11928	Cre11.g480502.t1.1
g9777	Cre09.g394251.t1.1
g10954	Cre10.g445347.t1.1
g15844	Cre16.g655430.t1.2
g6342	Cre06.g278199.t1.1
g7215	N/A
g9449	Cre09.g392105.t1.2
g12497	N/A
g3063	Cre03.g150600.t1.2
g2908	Cre03.g144887.t1.1
g2907	Cre03.g144867.t1.1
g17691	N/A
g15650	N/A
g12419	N/A
g12412	N/A
g3474	N/A
g6815	N/A
g17606	Cre17.g728400.t2.1, Cre17.g728400.t1.1
g16380	N/A
g3279	N/A
g15079	N/A
g8914	N/A
g1780	N/A
g4276	N/A
g278	N/A
g9956	N/A
g5681	Cre06.g253569.t1.1
g16713	Cre16.g673617.t1.1
g12651	N/A
g7194	N/A
g11506	Cre11.g467577.t1.1
g5201	N/A
g3700	N/A
g11372	N/A
g2491	N/A
g2253	N/A
g11351	N/A
g4407	Cre03.g204577.t1.1
g4207	N/A
g14745	N/A
g9960	Cre09.g400330.t1.1, Cre09.g400330.t2.1
g5346	Cre05.g241651.t1.1
g637	N/A
g17666	N/A
g4060	N/A
g7947	N/A
g11802	N/A
g7298	N/A
g9066	N/A
g4783	N/A
g16958	N/A
g5262	Cre05.g243802.t1.1
g11704	Cre11.g467774.t1.1
g4584	Cre04.g217953.t1.1
g10838	N/A
g14607	N/A
g16173	N/A
g8880	N/A
g3733	N/A
g6005	N/A
g6569	N/A
g13948	N/A
g12592	N/A
g17202	Cre17.g710300.t1.1
g6138	N/A
g13494	N/A
g7494	N/A
g3387	N/A
g13807	Cre12.g550277.t1.1
g10107	N/A
g81	Cre01.g003475.t1.1
g12159	N/A
g9109	N/A
g11170	Cre10.g455150.t1.2
g9106	N/A
g17489	N/A
g14181	N/A
g11751	Cre11.g468353.t1.1
g7266	N/A
g10549	N/A
g3484	N/A
g17354	N/A
g17546	N/A
g6846	N/A
g1088	N/A
g11446	N/A
g7439	N/A
g7440	N/A
g11111	N/A
g6416	Cre06.g278273.t1.1
g5694	Cre06.g253750.t2.1, Cre06.g253750.t1.2
g14849	Cre14.g616376.t1.1
g12894	N/A
g16313	Cre16.g667300.t1.1
g17374	N/A
g675	N/A
g13848	N/A
g17336	N/A
g15827	N/A
g12376	Cre12.g508852.t1.1
g6433	Cre06.g278282.t1.1
g12378	N/A
g941	N/A
g1160	N/A
g12623	N/A
g5363	Cre05.g234643.t1.1
g1696	N/A
g10364	Cre10.g418626.t1.1
g11612	Cre11.g467682.t1.1
g17428	Cre17.g720100.t1.2
g13889	N/A
g12829	N/A
g16310	Cre16.g667350.t1.1
g2007	N/A
g10023	Cre09.g402626.t1.1
g15420	N/A
g3942	N/A
g3304	N/A
g11953	Cre11.g481375.t1.1
g4799	N/A
g16889	N/A
g1077	N/A
g17596	N/A
g12931	N/A
g2008	N/A
g11839	N/A
g11410	N/A
g8957	N/A
g4433	Cre03.g207377.t2.1, Cre03.g207377.t1.1
g5077	N/A
g1385	N/A
g12523	N/A
g1800	N/A
g4594	N/A
g9776	Cre09.g394213.t1.1
g16180	N/A
g1462	N/A
g17667	N/A
g1915	Cre02.g095142.t1.1
g9089	Cre09.g386131.t1.1
g9230	N/A
g16114	Cre16.g670261.t1.1
g13348	N/A
g6378	Cre06.g278236.t1.1
g6900	N/A
g3868	N/A
g6170	N/A
g1673	N/A
g2981	Cre03.g146327.t1.1
g14641	N/A
g104	N/A
g806	N/A
g618	N/A
g9603	Cre09.g388060.t1.1
g2207	N/A
g6121	Cre06.g272800.t1.2
g94	N/A
g7153	N/A
g16099	N/A
g8871	N/A
g3427	N/A
g15445	Cre15.g638401.t1.1
g4073	N/A
g14486	N/A
g197	Cre01.g007651.t1.1
g14736	N/A
g208	N/A
g13170	N/A
g1167	N/A
g3521	N/A
g6654	N/A
g7503	Cre07.g324866.t1.1
g6521	N/A
g1815	Cre02.g095043.t1.1
g8451	N/A
g6865	N/A
g13523	N/A
g8092	N/A
g10913	Cre10.g443900.t1.1
g9780	Cre09.g394362.t1.1
g3267	N/A
g3866	N/A
g14265	N/A
g17321	N/A
g8387	Cre08.g358572.t1.1
g2802	Cre02.g142867.t1.1
g3934	N/A
g15690	Cre16.g648288.t1.2
g14519	N/A
g954	Cre01.g042600.t1.2
g2154	N/A
g10494	Cre10.g424450.t1.2
g6606	N/A
g16811	Cre16.g684267.t1.1
g5113	N/A
g16023	N/A
g6029	N/A
g17615	N/A
g16122	Cre16.g673109.t1.1
g926	N/A
g1188	N/A
g10474	N/A
g11204	N/A
g17286	N/A
g16834	Cre16.g686846.t1.1
g13515	N/A
g9531	N/A
g13640	N/A
g14423	Cre13.g588026.t1.1
g446	N/A
g4036	N/A
g16768	Cre16.g679445.t1.1
g13705	N/A
g16530	N/A
g7078	N/A
g13406	N/A
g12785	Cre12.g518500.t1.1
g13155	N/A
g16207	N/A
g7795	Cre07.g334776.t1.1
g12152	Cre12.g491952.t1.1, Cre12.g491952.t2.1
g7357	Cre07.g318276.t1.1
g5007	Cre04.g228800.t1.1
g2281	N/A
g11063	N/A
g8807	Cre08.g373726.t1.1
g6575	N/A
g2722	Cre02.g141606.t1.1
g11874	Cre11.g478240.t1.1
g6576	N/A
g5689	Cre06.g253800.t1.1
g6723	N/A
g8547	N/A
g129	Cre01.g005350.t1.2
g15184	N/A
g16376	Cre16.g686002.t1.1
g15951	Cre16.g660390.t1.1, Cre16.g660390.t2.1
g11353	N/A
g7750	Cre07.g333252.t1.1
g14935	N/A
g5383	Cre05.g234664.t1.1
g9042	N/A
g11852	N/A
g14872	N/A
g5049	Cre04.g231222.t1.1, Cre04.g231222.t2.1
g4047	N/A
g2440	Cre02.g117676.t1.1
g1750	Cre02.g093084.t1.1
g1629	Cre02.g087666.t1.1
g11013	N/A
g9020	Cre08.g383101.t1.1
g10936	N/A
g11151	N/A
g7891	N/A
g11349	N/A
g9700	Cre09.g391615.t1.1
g13188	Cre12.g536301.t1.1
g3345	N/A
g7089	N/A
g6595	Cre06.g283634.t1.1, Cre06.g283634.t2.1
g6394	Cre06.g278253.t1.1
g9558	N/A
g1065	N/A
g4840	N/A
g87	Cre01.g003532.t1.1
g8945	N/A
g6967	N/A
g11879	N/A
g11107	N/A
g12689	N/A
g2840	Cre02.g143607.t1.1
g15379	N/A
g1675	N/A
g202	N/A
g3216	N/A
g8414	N/A
g9084	N/A
g8383	Cre08.g358568.t1.1
g14250	N/A
g14053	N/A
g5936	N/A
g13498	N/A
g17672	N/A
g14934	N/A
g4118	N/A
g15186	N/A
g15883	N/A
g3704	N/A
g5191	N/A
g7669	N/A
g11730	N/A
g1690	N/A
g11915	N/A
g15526	N/A
g8977	Cre08.g381483.t1.1
g16250	N/A
g16790	Cre16.g681914.t1.1
g16113	N/A
g1759	N/A
g13050	N/A
g14529	Cre13.g595114.t1.1
g7730	Cre07.g332275.t1.1
g2789	N/A
g13945	N/A
g11234	N/A
g17407	Cre17.g719325.t1.1
g3917	N/A
g11252	N/A
g8144	N/A
g15842	Cre16.g655350.t1.1
g14305	Cre13.g582713.t1.1
g5403	N/A
g11238	N/A
g7652	N/A
g10136	Cre09.g408950.t1.1
g4648	Cre04.g216102.t1.1
g10859	N/A
g3111	N/A
g5711	N/A
g5582	N/A
g3527	N/A
g2279	N/A
g12904	N/A
g10398	N/A
g1711	N/A
g17397	N/A
g6131	N/A
g14333	Cre13.g583824.t1.1
g11853	N/A
g11840	N/A
g1605	N/A
g1891	Cre02.g095118.t1.1
g9200	N/A
g1416	Cre02.g078251.t1.1
g2056	N/A
g5213	Cre05.g246100.t1.2
g11490	Cre11.g467561.t1.1
g14922	N/A
g4596	Cre04.g217964.t1.1
g9419	Cre09.g393551.t1.1
g1488	N/A
g3603	N/A
g11643	Cre11.g467713.t1.1
g12828	N/A
g17314	N/A
g6895	N/A
g8872	N/A
g9509	N/A
g450	N/A
g15362	N/A
g14440	Cre13.g588626.t1.1
g2288	N/A
g10586	Cre10.g428664.t1.1
g4934	Cre04.g225776.t1.1
g17680	Cre17.g731581.t1.1
g13882	N/A
g10079	N/A
g4675	N/A
g11807	N/A
g7331	N/A
g3302	N/A
g7569	Cre07.g325755.t1.1
g11087	N/A
g9846	N/A
g16882	Cre16.g692228.t1.1
g2592	N/A
g4385	Cre03.g202113.t1.1
g14245	N/A
g15081	Cre14.g626200.t1.1
g5093	N/A
g2274	N/A
g15207	N/A
g3567	N/A
g4819	N/A
g14356	N/A
g697	N/A
g15399	N/A
g11359	Cre10.g463500.t1.1
g7247	Cre07.g313143.t1.1
g1879	Cre02.g095106.t1.1
g5804	Cre06.g258226.t1.1
g2264	N/A
g17548	N/A
g12997	N/A
g12308	N/A
g3190	N/A
g11512	Cre11.g467582.t1.1
g13986	N/A
g9116	Cre09.g386734.t1.1
g12940	Cre12.g525827.t1.1
g4709	N/A
g7576	N/A
g6667	N/A
g10232	N/A
g10516	Cre10.g425501.t1.1
g16511	N/A
g10554	N/A
g1046	Cre01.g047100.t1.1
g17414	N/A
g7862	Cre07.g337933.t1.1
g3667	N/A
g16145	Cre16.g680944.t1.1
g7798	N/A
g17034	N/A
g2924	Cre03.g145207.t1.1
g10229	N/A
g12637	N/A
g4861	N/A
g6488	N/A
g13465	N/A
g128	Cre01.g005300.t1.2
g9551	N/A
g12530	N/A
g15660	Cre16.g691202.t1.1
g10236	N/A
g11056	N/A
g6878	Cre06.g297300.t1.1
g16239	N/A
g10175	N/A
g14528	Cre13.g593833.t1.1
g5106	N/A
g10362	Cre10.g418550.t1.2
g5709	Cre06.g254052.t1.1
g6453	Cre06.g278292.t1.1
g11400	N/A
g13730	N/A
g5205	N/A
g11913	N/A
g14096	N/A
g11352	N/A
g13715	N/A
g15722	N/A
g9381	N/A
g10076	Cre09.g406432.t2.1, Cre09.g406432.t3.1, Cre09.g406432.t1.1
g13614	N/A
g14749	N/A
g3831	N/A
g8950	N/A
g15167	N/A
g8681	Cre08.g370450.t1.2
g15158	N/A
g7217	N/A
g12872	N/A
g3329	Cre03.g162400.t1.1
g8795	Cre08.g373414.t1.1
g13083	N/A
g2711	N/A
g1975	N/A
g8412	Cre08.g359133.t1.1
g12774	Cre12.g518002.t1.1
g5496	Cre05.g238374.t1.1
g9226	N/A
g4130	Cre03.g208551.t1.1
g16586	N/A
g10854	N/A
g4027	Cre03.g194535.t1.2
g11022	Cre10.g448250.t1.1
g4308	N/A
g2176	N/A
g2009	N/A
g2355	N/A
g3722	Cre03.g179820.t1.1
g9820	Cre09.g395843.t1.1
g5688	Cre06.g253903.t1.1
g17223	N/A
g2532	N/A
g3143	N/A
g7496	N/A
g6415	N/A
g11115	N/A
g4873	N/A
g1206	N/A
g5421	N/A
g11342	N/A
g13736	N/A
g881	N/A
g14369	N/A
g3171	N/A
g2953	Cre03.g145767.t2.1, Cre03.g145767.t1.1
g3570	N/A
g13294	N/A
g5374	Cre05.g234655.t1.1
g380	N/A
g6212	N/A
g2843	Cre02.g143667.t1.1
g8276	N/A
g17241	N/A
g13671	N/A
g7985	N/A
g2202	N/A
g15455	N/A
g9798	Cre09.g395028.t1.1
g4292	N/A
g12701	N/A
g9849	Cre09.g396883.t1.1
g638	N/A
g3574	N/A
g7704	N/A
g17406	N/A
g13608	N/A
g927	Cre01.g041426.t1.1
g3321	N/A
g1670	N/A
g11415	N/A
g8376	Cre08.g358560.t1.1
g5310	N/A
g9117	Cre09.g386735.t1.1
g5545	N/A
g8797	N/A
g12130	N/A
g6685	N/A
g6172	N/A
g9149	Cre09.g405104.t1.1
g1570	N/A
g2792	Cre02.g142707.t1.1
g3423	N/A
g2021	N/A
g6866	N/A
g2373	N/A
g7705	N/A
g1456	N/A
g6498	N/A
g9391	N/A
g15710	N/A
g6072	N/A
g3639	N/A
g13893	N/A
g7458	N/A
g10843	N/A
g749	N/A
g10995	N/A
g5056	Cre04.g231810.t1.1
g4159	N/A
g15110	Cre14.g627433.t1.1
g4110	N/A
g7285	Cre07.g314866.t1.1
g6699	N/A
g12021	N/A
g12305	N/A
g15026	N/A
g10934	Cre10.g444726.t1.1
g12358	N/A
g12232	N/A
g10368	N/A
g8971	N/A
g2377	N/A
g13456	N/A
g3507	N/A
g3706	N/A
g6573	Cre06.g282651.t1.1
g11440	N/A
g14534	N/A
g6791	N/A
g7139	N/A
g14473	N/A
g7688	N/A
g884	N/A
g1935	N/A
g12946	Cre12.g526010.t1.1
g17493	N/A
g5459	Cre05.g237283.t1.1, Cre05.g237283.t2.1
g15811	N/A
g9616	Cre09.g388541.t1.1
g16628	Cre16.g674602.t1.1
g13842	Cre13.g562450.t1.2
g8548	N/A
g12311	Cre12.g511902.t1.1
g484	N/A
g13370	N/A
g11737	Cre11.g467850.t1.1, Cre11.g467850.t2.1
g1560	N/A
g1829	Cre02.g095055.t1.1
g17283	Cre17.g713726.t1.1
g7585	Cre07.g326150.t1.1
g6362	Cre06.g278220.t1.1
g15627	N/A
g9944	N/A
g12082	N/A
g8209	Cre07.g352976.t1.1
g8776	Cre08.g373366.t1.1
g17016	Cre17.g701884.t1.1
g14060	N/A
g5293	Cre05.g242859.t1.1
g1433	Cre02.g078858.t1.1
g14616	N/A
g6111	N/A
g13518	Cre12.g551352.t1.1
g1453	N/A
g389	N/A
g5086	N/A
g11417	N/A
g15018	N/A
g1055	N/A
g11647	Cre11.g467717.t1.1
g15076	N/A
g916	N/A
g12266	N/A
g4856	N/A
g9706	Cre09.g391801.t1.1
g946	N/A
g7755	Cre07.g333535.t1.1
g15275	N/A
g7747	N/A
g15267	N/A
g12148	Cre12.g495958.t1.1
g5144	Cre05.g231050.t1.1
g5741	N/A
g3004	Cre03.g146787.t1.1
g15948	N/A
g13111	N/A
g11812	N/A
g16494	N/A
g6165	N/A
g1079	N/A
g4171	N/A
g7648	N/A
g6312	Cre06.g278169.t1.1
g7434	N/A
g6332	Cre06.g278189.t1.1
g13379	N/A
g13046	N/A
g13005	N/A
g16215	N/A
g9392	N/A
g13081	N/A
g13558	N/A
g9183	N/A
g8006	N/A
g3239	N/A
g1036	Cre01.g046500.t1.2
g11006	N/A
g8926	Cre08.g379175.t1.1
g2259	N/A
g16661	N/A
g16778	Cre16.g680566.t1.1
g1710	N/A
g6994	N/A
g5281	N/A
g3980	N/A
g16582	N/A
g5258	N/A
g15678	Cre16.g647700.t1.1
g11792	N/A
g10132	N/A
g10431	N/A
g4829	N/A
g4626	Cre04.g217984.t1.1
g5070	Cre04.g233202.t1.1
g17296	N/A
g2684	Cre02.g141006.t1.1
g9243	N/A
g15544	Cre16.g664251.t1.1
g1586	N/A
g17660	N/A
g15824	N/A
g6810	N/A
g5825	N/A
g5747	N/A
g5894	N/A
g6898	N/A
g2201	N/A
g1452	N/A
g5601	N/A
g16551	N/A
g16533	N/A
g4606	Cre04.g217972.t1.1
g6053	Cre06.g269801.t1.1
g10562	N/A
g17355	N/A
g9453	N/A
g1343	Cre02.g075100.t1.2, Cre02.g075100.t2.1
g6063	N/A
g1157	N/A
g3647	N/A
g5591	N/A
g12732	N/A
g9458	N/A
g12930	N/A
g10080	N/A
g10501	N/A
g14018	N/A
g13579	N/A
g10047	Cre09.g403441.t1.1
g329	N/A
g2345	N/A
g11933	N/A
g2675	Cre02.g141005.t1.1
g15396	Cre15.g640204.t1.1
g966	N/A
g4048	N/A
g7960	Cre07.g341553.t1.1
g6921	N/A
g16151	Cre16.g683081.t1.1
g15904	N/A
g5016	Cre04.g229163.t1.1
g3440	N/A
g2930	Cre03.g145307.t1.1, Cre03.g145307.t2.1
g3845	N/A
g7287	Cre07.g314950.t1.2
g1457	N/A
g13185	N/A
g7604	N/A
g14522	N/A
g16056	N/A
g4932	N/A
g1336	N/A
g9123	Cre09.g386740.t1.1
g2196	N/A
g1061	N/A
g13485	N/A
g15913	Cre16.g658725.t1.1
g15240	Cre14.g632501.t1.1
g3792	Cre03.g182950.t1.2
g9585	Cre09.g387393.t1.1
g8466	N/A
g10303	N/A
g7626	Cre07.g327850.t1.1
g17254	Cre17.g712550.t1.2
g5431	Cre05.g236216.t1.1
g6854	N/A
g10297	N/A
g3025	N/A
g8941	N/A
g8664	N/A
g6296	Cre06.g278152.t1.1
g6250	Cre06.g278107.t1.1, Cre06.g278107.t2.1
g13392	Cre12.g556913.t1.1
g13653	N/A
g5981	N/A
g6277	Cre06.g278132.t1.1
g7304	N/A
g16062	N/A
g16053	N/A
g15593	Cre16.g694205.t1.1
g15944	N/A
g3590	N/A
g8703	N/A
g16015	N/A
g5768	N/A
g4234	N/A
g17020	Cre17.g702052.t1.1
g14483	N/A
g729	N/A
g6663	N/A
g12111	Cre12.g492050.t1.2
g9259	N/A
g17653	Cre17.g730516.t1.1
g16676	N/A
g10846	N/A
g8673	Cre08.g370083.t1.1
g1845	Cre02.g095071.t1.1
g11630	Cre11.g467699.t1.1
g2781	Cre02.g142586.t1.1
g3034	N/A
g6048	N/A
g4559	Cre04.g217928.t1.1
g7882	N/A
g5397	Cre05.g234976.t1.1, Cre05.g234976.t2.1
g10943	N/A
g1344	N/A
g17679	Cre17.g731571.t1.1
g15357	Cre15.g636700.t1.1
g15707	N/A
g8202	N/A
g1288	Cre01.g070932.t1.1
g5876	N/A
g16004	Cre16.g662902.t1.1
g8174	N/A
g1071	N/A
g3080	N/A
g787	Cre01.g034875.t1.1
g574	N/A
g6593	N/A
g16405	N/A
g2414	N/A
g9793	Cre09.g394843.t1.1
g6388	Cre06.g278246.t1.1
g4135	Cre03.g208554.t1.1
g13376	N/A
g14226	Cre13.g579076.t1.1
g9415	N/A
g16947	N/A
g5884	N/A
g8327	N/A
g7591	N/A
g3984	Cre03.g192501.t1.1
g16795	Cre16.g682475.t1.1
g16117	Cre16.g671329.t1.1
g7521	N/A
g10776	N/A
g13535	Cre12.g550553.t1.1
g10544	N/A
g2329	N/A
g4721	Cre04.g212850.t1.2
g14461	N/A
g9389	N/A
g4593	Cre04.g217962.t1.1
g10010	Cre09.g402145.t1.1
g16393	N/A
g16049	N/A
g8166	N/A
g14953	N/A
g17530	Cre17.g724873.t1.2
g13029	N/A
g9657	Cre09.g390023.t1.1
g5097	N/A
g15732	N/A
g10094	N/A
g15745	Cre16.g650800.t1.1
g11401	N/A
g17699	N/A
g2416	N/A
g13670	N/A
g15940	N/A
g12361	N/A
g8337	N/A
g6310	Cre06.g278167.t1.1
g4653	N/A
g1026	Cre01.g045752.t1.1
g996	N/A
g11182	N/A
g11331	N/A
g12979	N/A
g14129	N/A
g6649	N/A
g4320	N/A
g7627	N/A
g4357	Cre03.g198975.t1.1
g7289	N/A
g12676	N/A
g16823	Cre16.g685613.t1.1
g7726	Cre07.g332084.t1.1
g7141	N/A
g6758	N/A
g1523	N/A
g4356	Cre03.g198863.t1.1
g9612	Cre09.g388393.t1.1
g8303	N/A
g3669	Cre03.g177476.t1.1
g3471	N/A
g12532	N/A
g7881	N/A
g13766	N/A
g13950	Cre13.g566925.t2.1, Cre13.g566925.t1.1
g13077	N/A
g11416	Cre10.g465793.t1.1
g2695	Cre02.g141206.t1.1
g13587	N/A
g6597	N/A
g16255	N/A
g4630	Cre04.g217986.t1.1
g562	N/A
g13723	N/A
g7467	N/A
g15739	N/A
g17	Cre01.g000700.t1.1
g5124	Cre05.g232500.t2.1, Cre05.g232500.t1.1
g2886	Cre03.g144444.t1.1
g16610	N/A
g3284	N/A
g5423	N/A
g14294	N/A
g6553	N/A
g146	N/A
g10956	Cre10.g445371.t1.1
g494	N/A
g5060	Cre04.g232202.t1.1
g12810	N/A
g7158	N/A
g11706	Cre11.g467776.t1.1
g11360	N/A
g12215	N/A
g5355	Cre05.g234636.t1.1
g1262	Cre01.g062172.t1.1
g6638	N/A
g12084	N/A
g15430	N/A
g4518	N/A
g3175	N/A
g551	N/A
g6794	Cre06.g293350.t1.1
g17078	N/A
g11771	N/A
g1556	N/A
g6136	N/A
g6705	N/A
g3824	N/A
g17328	N/A
g12227	N/A
g16828	Cre16.g686173.t1.1
g13699	N/A
g17529	N/A
g13756	N/A
g15736	Cre16.g650425.t1.1
g10420	N/A
g6860	N/A
g3215	Cre03.g157426.t1.1
g16423	Cre16.g683954.t1.1
g1558	N/A
g11365	N/A
g1765	N/A
g1238	Cre01.g055465.t1.1
g12320	N/A
g8182	N/A
g9387	N/A
g3071	N/A
g8397	Cre08.g358582.t1.1
g10120	N/A
g12787	N/A
g8866	N/A
g5277	Cre05.g243454.t1.1
g3314	N/A
g16997	N/A
g2725	Cre02.g141666.t1.1, Cre02.g141666.t2.1
g12781	N/A
g13753	N/A
g874	N/A
g8434	N/A
g3380	N/A
g1294	Cre02.g073176.t1.1
g1066	N/A
g6830	N/A
g11835	N/A
g8845	N/A
g7657	Cre07.g329233.t1.1
g14928	N/A
g5692	Cre06.g253852.t1.1
g13936	N/A
g16272	N/A
g7649	N/A
g16964	N/A
g6283	Cre06.g278138.t1.1
g13788	Cre12.g542202.t1.1
g12971	Cre12.g526427.t1.1
g9294	N/A
g1445	N/A
g3162	N/A
g4421	Cre03.g206033.t1.1
g6899	Cre06.g298251.t1.1
g17582	N/A
g7488	N/A
g7258	N/A
g13755	N/A
g765	Cre01.g033900.t1.1, Cre01.g033900.t2.1
g7074	N/A
g3243	N/A
g12091	N/A
g11242	N/A
g14791	N/A
g5140	Cre05.g232002.t2.1, Cre05.g232002.t1.1
g11967	Cre11.g482001.t1.1
g4419	Cre03.g205809.t1.1
g8766	Cre08.g373359.t1.1
g7040	N/A
g9547	N/A
g12078	N/A
g14942	Cre14.g620076.t1.1
g13895	N/A
g1534	Cre02.g083354.t1.2, Cre02.g083354.t2.1
g17349	Cre17.g716625.t1.1, Cre17.g716625.t2.1
g13102	N/A
g17143	N/A
g6171	N/A
g3886	N/A
g2709	N/A
g4457	Cre03.g209953.t2.1, Cre03.g209953.t1.1
g9373	N/A
g294	N/A
g7773	Cre07.g333816.t1.1
g10543	Cre10.g426650.t2.1, Cre10.g426650.t1.1
g11228	N/A
g13477	N/A
g10160	N/A
g3115	N/A
g1479	N/A
g16546	N/A
g16290	N/A
g7339	N/A
g3010	N/A
g5085	N/A
g2764	Cre02.g142326.t1.1
g15899	Cre16.g657979.t2.1, Cre16.g657979.t1.2
g5136	N/A
g5505	Cre05.g238761.t1.1
g4733	N/A
g9110	N/A
g14160	N/A
g13668	N/A
g13258	Cre12.g539141.t1.1
g2650	N/A
g8142	N/A
g8680	N/A
g17270	N/A
g5716	N/A
g17334	N/A
g17389	N/A
g10316	N/A
g6493	N/A
